"","DATE","TIME","CH4_dry","CO2_dry","CO","Fractional_hours","N_points","track_seg_point_id","ele","time","geometry"
"1745","2020-12-01","03:27:39.160",1.84495675095,429.149523215,0.604915588995,"8056.4481",2,5658,22.73,2020-12-01 16:26:53,c(174.8108221684, -36.9062749576)
"1746","2020-12-01","03:27:43.946",1.8484544828,442.23484923,0.76356830666,"8056.4494",2,5659,21.77,2020-12-01 16:26:58,c(174.8106888961, -36.9061444513)
"1747","2020-12-01","03:27:48.752",1.84948967155,417.758153495,0.19065022056,"8056.4508",2,5660,23.21,2020-12-01 16:27:03,c(174.8105972819, -36.9060351513)
"1748","2020-12-01","03:27:53.512",1.844427448,412.93363638,0.091045718558,"8056.4522",2,5661,23.21,2020-12-01 16:27:08,c(174.8103823699, -36.9058122765)
"1749","2020-12-01","03:27:58.288",1.8443680998,412.43003484,0.113122281585,"8056.4536",2,5662,23.21,2020-12-01 16:27:13,c(174.8100649472, -36.9054640085)
"1750","2020-12-01","03:28:07.914",1.84274431545,410.113525395,0.1550423730665,"8056.4564",2,5664,21.77,2020-12-01 16:27:23,c(174.8091669939, -36.9045316894)
"1751","2020-12-01","03:28:12.721",1.8436180961,419.312011065,0.160387734965,"8056.4578",2,5665,22.73,2020-12-01 16:27:28,c(174.808578752, -36.9040248357)
"1752","2020-12-01","03:28:17.540",1.8437957944,414.334574105,0.119743445115,"8056.4592",2,5666,25.61,2020-12-01 16:27:33,c(174.8080599122, -36.9035202451)
"1753","2020-12-01","03:28:22.351",1.84371318485,407.17616731,0.067405325907,"8056.4606",2,5667,25.61,2020-12-01 16:27:38,c(174.8075841554, -36.9030341785)
"1754","2020-12-01","03:28:27.148",1.84429386723333,406.840891283333,0.187438435929,"8056.4619",3,5668,25.13,2020-12-01 16:27:43,c(174.8071496375, -36.9025749341)
"1755","2020-12-01","03:28:31.966",1.84489527626667,414.831772996667,0.229208879532333,"8056.4633",3,5669,26.09,2020-12-01 16:27:48,c(174.8067652434, -36.9021533243)
"1756","2020-12-01","03:28:36.809",1.84457316053333,407.585317956667,0.0889815621776667,"8056.4647",3,5670,27.05,2020-12-01 16:27:53,c(174.8064600583, -36.901819054)
"1757","2020-12-01","03:28:44.052",1.8452300259,417.38950226,0.12578842896,"8056.4661",2,5671,28.02,2020-12-01 16:27:58,c(174.8062211741, -36.9015933294)
"1758","2020-12-01","03:28:48.788",1.84773566915,414.133343415,0.10341496923,"8056.4675",2,5672,28.98,2020-12-01 16:28:03,c(174.805966951, -36.9013188221)
"1759","2020-12-01","03:28:53.618",1.8455724989,411.26231905,0.092565089257,"8056.4689",2,5673,28.02,2020-12-01 16:28:08,c(174.8056272324, -36.9009641837)
"1760","2020-12-01","03:28:58.364",1.84484629615,409.07939734,0.0685266611325,"8056.4703",2,5674,27.53,2020-12-01 16:28:13,c(174.8052488733, -36.9005655404)
"1761","2020-12-01","03:29:03.158",1.84494924325,409.072588925,0.167421634154,"8056.4717",2,5675,28.02,2020-12-01 16:28:18,c(174.8048799019, -36.9001805596)
"1762","2020-12-01","03:29:07.934",1.8473427746,452.44192426,0.44517401518,"8056.4731",2,5676,29.46,2020-12-01 16:28:23,c(174.8046609666, -36.8999364786)
"1763","2020-12-01","03:29:12.786",1.84775277625,422.24355482,0.161834310935,"8056.4744",2,5677,30.9,2020-12-01 16:28:28,c(174.8045647424, -36.8998421822)
"1764","2020-12-01","03:29:17.575",1.8473817534,418.1650673,0.180255721345,"8056.4758",2,5678,32.82,2020-12-01 16:28:33,c(174.8043432925, -36.8996395916)
"1765","2020-12-01","03:29:22.342",1.84864616475,439.47144027,0.283845897625,"8056.4772",2,5679,34.26,2020-12-01 16:28:38,c(174.8040349223, -36.8993681855)
"1766","2020-12-01","03:29:27.105",1.84721295125,424.30967249,0.105305390915,"8056.4786",2,5680,36.19,2020-12-01 16:28:43,c(174.8036760092, -36.8990190793)
"1767","2020-12-01","03:29:39.085",1.84739027895,405.40196541,0.0590241677235,"8056.4814",2,5682,37.63,2020-12-01 16:28:53,c(174.8029596917, -36.8983546458)
"1768","2020-12-01","03:29:43.905",1.84685029805,405.443205375,0.055558284016,"8056.4828",2,5683,39.55,2020-12-01 16:28:58,c(174.802716868, -36.8983764388)
"1769","2020-12-01","03:29:48.690",1.8464716646,405.599771905,0.053570784827,"8056.4842",2,5684,40.03,2020-12-01 16:29:03,c(174.8025688436, -36.8984971382)
"1770","2020-12-01","03:29:53.513",1.8468709323,404.737605835,0.056193168414,"8056.4856",2,5685,40.99,2020-12-01 16:29:08,c(174.8024800792, -36.8988111243)
"1771","2020-12-01","03:29:58.273",1.846775526,405.41733803,0.0538349863695,"8056.4869",2,5686,41.95,2020-12-01 16:29:13,c(174.802258797, -36.8991521839)
"1772","2020-12-01","03:30:03.088",1.8469804128,405.67596088,0.05406304249,"8056.4883",2,5687,42.44,2020-12-01 16:29:18,c(174.8020586371, -36.8994169682)
"1773","2020-12-01","03:30:07.908",1.8478218294,415.735230295,0.07598768883,"8056.4897",2,5688,42.92,2020-12-01 16:29:23,c(174.8019487504, -36.8996424414)
"1774","2020-12-01","03:30:12.694",1.84690564905,405.99439163,0.0609198253205,"8056.4911",2,5689,42.44,2020-12-01 16:29:28,c(174.8017660249, -36.8999168649)
"1775","2020-12-01","03:30:17.539",1.8467867154,406.383790635,0.0582647426805,"8056.4925",2,5690,40.51,2020-12-01 16:29:33,c(174.8015404679, -36.9002033584)
"1776","2020-12-01","03:30:22.372",1.84712505476667,404.87236703,0.0574329304146667,"8056.4939",3,5691,41.47,2020-12-01 16:29:38,c(174.8013178445, -36.9005218707)
"1777","2020-12-01","03:30:27.112",1.8470575309,404.727476263333,0.0546362648183333,"8056.4953",3,5692,43.4,2020-12-01 16:29:43,c(174.801168479, -36.9007634372)
"1778","2020-12-01","03:30:31.970",1.8470263107,404.674419343333,0.0587698596843333,"8056.4967",3,5693,44.84,2020-12-01 16:29:48,c(174.8010461032, -36.9009275548)
"1779","2020-12-01","03:30:39.177",1.84719323015,404.74573547,0.0587271382105,"8056.4981",2,5694,47.24,2020-12-01 16:29:53,c(174.8007141799, -36.9011773355)
"1780","2020-12-01","03:30:43.914",1.848744552,410.215899615,0.0932526239995,"8056.4994",2,5695,50.13,2020-12-01 16:29:58,c(174.8003358208, -36.9013389386)
"1781","2020-12-01","03:30:48.742",1.8485602963,412.6860513,0.121429997625,"8056.5008",2,5696,51.09,2020-12-01 16:30:03,c(174.8000016343, -36.9012781698)
"1782","2020-12-01","03:30:53.493",1.84617311125,406.695812875,0.073104468515,"8056.5022",2,5697,51.09,2020-12-01 16:30:08,c(174.7998329066, -36.901210025)
"1783","2020-12-01","03:30:58.249",1.84503977225,404.390760235,0.0696572903155,"8056.5036",2,5698,52.05,2020-12-01 16:30:13,c(174.7995193396, -36.9011142198)
"1784","2020-12-01","03:31:07.884",1.8438224377,404.79617728,0.065575688571,"8056.5064",2,5700,53.01,2020-12-01 16:30:23,c(174.7989737615, -36.9009174965)
"1785","2020-12-01","03:31:12.663",1.84481260835,405.31468779,0.060855046607,"8056.5078",2,5701,53.97,2020-12-01 16:30:28,c(174.798539998, -36.9007687178)
"1786","2020-12-01","03:31:17.469",1.84588869895,405.06697613,0.0599896640005,"8056.5092",2,5702,56.86,2020-12-01 16:30:33,c(174.7980037238, -36.9005428255)
"1787","2020-12-01","03:31:22.305",1.8432065871,405.12685137,0.0595817023095,"8056.5106",2,5703,58.3,2020-12-01 16:30:38,c(174.7975531127, -36.9003528915)
"1788","2020-12-01","03:31:27.151",1.842921255,405.078823653333,0.062841486134,"8056.5119",3,5704,59.74,2020-12-01 16:30:43,c(174.7972060181, -36.9003958069)
"1789","2020-12-01","03:31:31.937",1.84277343326667,404.753002176667,0.0621879460296667,"8056.5133",3,5705,60.7,2020-12-01 16:30:48,c(174.7969408147, -36.9006335177)
"1790","2020-12-01","03:31:36.746",1.84319461803333,404.8547725,0.0622696970226667,"8056.5147",3,5706,62.14,2020-12-01 16:30:53,c(174.797032848, -36.900856141)
"1791","2020-12-01","03:31:43.832",1.8436845465,405.687524885,0.059015859489,"8056.5161",2,5707,62.62,2020-12-01 16:30:58,c(174.7974118777, -36.9010828715)
"1792","2020-12-01","03:31:48.631",1.8443957585,404.57985692,0.0643302240855,"8056.5175",2,5708,63.58,2020-12-01 16:31:03,c(174.7975935135, -36.9014427904)
"1793","2020-12-01","03:31:53.437",1.84387844465,404.727659905,0.068409573622,"8056.5189",2,5709,64.55,2020-12-01 16:31:08,c(174.797861902, -36.9016883802)
"1794","2020-12-01","03:31:58.203",1.84398414825,405.023298065,0.067801850381,"8056.5203",2,5710,66.47,2020-12-01 16:31:13,c(174.798068013, -36.9018932339)
"1795","2020-12-01","03:32:02.999",1.84392938565,405.028358955,0.063757769448,"8056.5217",2,5711,68.39,2020-12-01 16:31:18,c(174.7979817633, -36.9021629635)
"1796","2020-12-01","03:32:07.782",1.8450628223,405.427945685,0.135841220645,"8056.5231",2,5712,70.31,2020-12-01 16:31:23,c(174.7977413703, -36.9024549052)
"1797","2020-12-01","03:32:12.595",1.84413039465,405.347181645,0.0629949686355,"8056.5244",2,5713,71.76,2020-12-01 16:31:28,c(174.7975332476, -36.9026971422)
"1798","2020-12-01","03:32:17.411",1.84413351225,404.67670462,0.062240390825,"8056.5258",2,5714,74.64,2020-12-01 16:31:33,c(174.7972993087, -36.9029615913)
"1799","2020-12-01","03:32:22.223",1.8437833884,405.346461573333,0.0578812713483333,"8056.5272",3,5715,76.08,2020-12-01 16:31:38,c(174.7970970534, -36.9031850528)
"1800","2020-12-01","03:32:27.000",1.8437967852,406.370214795,0.05878210243,"8056.5286",2,5716,75.12,2020-12-01 16:31:43,c(174.7968849912, -36.9034334086)
"1801","2020-12-01","03:32:39.069",1.8441286501,405.059581765,0.0552297044885,"8056.5314",2,5718,75.6,2020-12-01 16:31:53,c(174.796595145, -36.9038034696)
"1802","2020-12-01","03:32:43.871",1.8442999908,406.896563015,0.0544667163615,"8056.5328",2,5719,75.6,2020-12-01 16:31:58,c(174.7966480348, -36.9038422778)
"1803","2020-12-01","03:32:48.661",1.8441525495,405.5840963,0.055365598847,"8056.5342",2,5720,76.08,2020-12-01 16:32:03,c(174.7967347875, -36.9038873725)
"1804","2020-12-01","03:32:53.473",1.8440728697,414.465741575,0.056261306455,"8056.5356",2,5721,76.08,2020-12-01 16:32:08,c(174.7967844084, -36.903919559)
"1805","2020-12-01","03:32:58.318",1.8437150201,411.29525211,0.059349001549,"8056.5369",2,5722,75.6,2020-12-01 16:32:13,c(174.7967842408, -36.9039136916)
"1806","2020-12-01","03:33:03.114",1.84364494975,407.04696317,0.05595181883,"8056.5383",2,5723,76.56,2020-12-01 16:32:18,c(174.7967719194, -36.9039021246)
"1807","2020-12-01","03:33:07.947",1.8433397638,425.636377455,0.0604839290875,"8056.5397",2,5724,76.08,2020-12-01 16:32:23,c(174.7967524733, -36.9038978498)
"1808","2020-12-01","03:33:12.721",1.84284718495,469.636352895,0.065105789255,"8056.5411",2,5725,76.56,2020-12-01 16:32:28,c(174.7967519704, -36.9038934074)
"1809","2020-12-01","03:33:17.474",1.8426249021,488.17524114,0.0601051838425,"8056.5425",2,5726,76.56,2020-12-01 16:32:33,c(174.7967555746, -36.9038895518)
"1810","2020-12-01","03:33:22.315",1.84243794236667,486.250360393333,0.059766470089,"8056.5439",3,5727,75.6,2020-12-01 16:32:38,c(174.7967615258, -36.9038881268)
"1811","2020-12-01","03:33:27.095",1.8431247428,414.739425273333,0.0546337858226667,"8056.5453",3,5728,77.04,2020-12-01 16:32:43,c(174.7967515513, -36.9038775656)
"1812","2020-12-01","03:33:31.865",1.84320002373333,406.74698204,0.0564210522803333,"8056.5467",3,5729,76.56,2020-12-01 16:32:48,c(174.7967486177, -36.9038759731)
"1813","2020-12-01","03:33:39.023",1.84362839975,406.234152325,0.057201847171,"8056.5481",2,5730,77.04,2020-12-01 16:32:53,c(174.7967435885, -36.9038819242)
"1814","2020-12-01","03:33:43.838",1.84382466715,428.967681895,0.057552313151,"8056.5494",2,5731,77.04,2020-12-01 16:32:58,c(174.7967346199, -36.9038917311)
"1815","2020-12-01","03:33:48.589",1.8435568223,418.27594643,0.0578802978605,"8056.5508",2,5732,77.04,2020-12-01 16:33:03,c(174.7967233881, -36.9039035495)
"1816","2020-12-01","03:33:53.361",1.84347134705,406.089124555,0.0578393058705,"8056.5522",2,5733,77.04,2020-12-01 16:33:08,c(174.7967116535, -36.9039146136)
"1817","2020-12-01","03:33:58.153",1.84354132555,404.92737049,0.0590357682025,"8056.5536",2,5734,77.04,2020-12-01 16:33:13,c(174.7967227176, -36.9039079081)
"1818","2020-12-01","03:34:07.757",1.8449604047,419.189329235,0.0535254297925,"8056.5564",2,5736,77.04,2020-12-01 16:33:23,c(174.7967337817, -36.9039069861)
"1819","2020-12-01","03:34:12.553",1.8453175623,409.040487785,0.06078737641,"8056.5578",2,5737,77.04,2020-12-01 16:33:28,c(174.7967435885, -36.9039090816)
"1820","2020-12-01","03:34:17.365",1.84545324493333,406.405771536667,0.0583142723973333,"8056.5592",3,5738,77.52,2020-12-01 16:33:33,c(174.7967609391, -36.9039053936)
"1821","2020-12-01","03:34:22.177",1.8455143752,409.227124166667,0.0635624894396667,"8056.5606",3,5739,77.04,2020-12-01 16:33:38,c(174.7967662197, -36.9038981851)
"1822","2020-12-01","03:34:26.926",1.84785857806667,416.860257526667,0.0642579555113333,"8056.5619",3,5740,77.52,2020-12-01 16:33:43,c(174.7967694886, -36.9038992748)
"1823","2020-12-01","03:34:31.721",1.85413654056667,409.042663186667,0.0618308069823333,"8056.5633",3,5741,77.04,2020-12-01 16:33:48,c(174.7967685666, -36.9039020408)
"1824","2020-12-01","03:34:38.901",1.85328375205,437.62331937,0.075070806291,"8056.5647",2,5742,78,2020-12-01 16:33:53,c(174.7967655491, -36.9039083272)
"1825","2020-12-01","03:34:43.710",1.85221019595,431.25085962,0.0651505149065,"8056.5661",2,5743,78,2020-12-01 16:33:58,c(174.7967688181, -36.9039115962)
"1826","2020-12-01","03:34:48.552",1.84946406045,405.86368073,0.0655029956405,"8056.5675",2,5744,77.04,2020-12-01 16:34:03,c(174.7967698239, -36.9039126858)
"1827","2020-12-01","03:34:53.371",1.8476197002,404.594802695,0.059813611972,"8056.5689",2,5745,77.52,2020-12-01 16:34:08,c(174.7967686504, -36.9039108418)
"1828","2020-12-01","03:34:58.183",1.84717553175,404.391490325,0.063346271152,"8056.5703",2,5746,77.04,2020-12-01 16:34:13,c(174.7967719194, -36.9039045554)
"1829","2020-12-01","03:35:02.930",1.8468301766,405.296743255,0.062846690332,"8056.5717",2,5747,77.52,2020-12-01 16:34:18,c(174.7967731766, -36.9038975984)
"1830","2020-12-01","03:35:07.696",1.8462460468,405.708350495,0.0658546198085,"8056.5731",2,5748,77.52,2020-12-01 16:34:23,c(174.7967737634, -36.903887121)
"1831","2020-12-01","03:35:12.506",1.8465500953,411.072247165,0.065862918021,"8056.5744",2,5749,77.52,2020-12-01 16:34:28,c(174.7967772838, -36.9038803317)
"1832","2020-12-01","03:35:17.265",1.8466389,418.422822235,0.068428563677,"8056.5758",2,5750,77.52,2020-12-01 16:34:33,c(174.7967694886, -36.9038753863)
"1833","2020-12-01","03:35:22.059",1.84683819813333,423.62549781,0.066070031193,"8056.5772",3,5751,78,2020-12-01 16:34:38,c(174.79676513, -36.903877398)
"1834","2020-12-01","03:35:26.845",1.84645976843333,422.66194861,0.0641978396053333,"8056.5786",3,5752,78,2020-12-01 16:34:43,c(174.7967667226, -36.9038757216)
"1835","2020-12-01","03:35:38.809",1.84619917895,421.675317165,0.0614549103935,"8056.5814",2,5754,78,2020-12-01 16:34:53,c(174.7967629507, -36.9038696028)
"1836","2020-12-01","03:35:43.532",1.8475134308,446.64863759,0.059216576921,"8056.5828",1,5755,78,2020-12-01 16:34:58,c(174.7967649624, -36.9038691837)
"1837","2020-12-02","01:25:54.371",1.84872861165,416.07455489,0.0856382529185,"8078.4189",2,1449,43.4,2020-12-02 14:25:08,c(174.7651011497, -36.8535520323)
"1838","2020-12-02","01:25:59.150",1.8462867663,458.52341379,0.087602902791,"8078.4203",2,1450,47.24,2020-12-02 14:25:13,c(174.7652266268, -36.8536086101)
"1839","2020-12-02","01:26:03.913",1.84611349215,440.804456715,0.085496696067,"8078.4217",2,1451,51.09,2020-12-02 14:25:18,c(174.7654222604, -36.8539164774)
"1840","2020-12-02","01:26:08.665",1.8452863714,423.714018865,0.1072203547575,"8078.4231",2,1452,56.37,2020-12-02 14:25:23,c(174.7655997891, -36.8542156275)
"1841","2020-12-02","01:26:13.444",1.84692645635,442.271105575,0.143240382695,"8078.4244",2,1453,57.34,2020-12-02 14:25:28,c(174.765607249, -36.8543375004)
"1842","2020-12-02","01:26:18.219",1.84406732045,665.920934145,0.153859295495,"8078.4256",2,1454,56.37,2020-12-02 14:25:32,c(174.7655939218, -36.8543637358)
"1843","2020-12-02","01:26:22.997",1.8435765607,701.01270013,0.17072410785,"8078.4272",2,1455,55.89,2020-12-02 14:25:38,c(174.7655706201, -36.8543943297)
"1844","2020-12-02","01:26:27.734",1.8450364253,459.99315917,0.23780397618,"8078.4286",2,1456,55.89,2020-12-02 14:25:43,c(174.7655547783, -36.8543953355)
"1845","2020-12-02","01:26:37.276",1.8526014626,427.090981793333,0.85963017326,"8078.4314",3,1458,54.93,2020-12-02 14:25:53,c(174.765527118, -36.8543779012)
"1846","2020-12-02","01:26:42.043",1.85619201566667,437.4487604,1.00214112641667,"8078.4328",3,1459,55.89,2020-12-02 14:25:58,c(174.7655060794, -36.8543688487)
"1847","2020-12-02","01:26:49.180",1.85419783825,436.48094721,0.60257154796,"8078.4342",2,1460,55.41,2020-12-02 14:26:03,c(174.7654850408, -36.8543596286)
"1848","2020-12-02","01:26:53.970",1.84758912475,424.38656538,0.264096371415,"8078.4356",2,1461,55.41,2020-12-02 14:26:08,c(174.7654639184, -36.8543504924)
"1849","2020-12-02","01:26:58.746",1.84634795045,420.55662418,0.185653632195,"8078.4369",2,1462,54.93,2020-12-02 14:26:13,c(174.7654427961, -36.8543412723)
"1850","2020-12-02","01:27:03.493",1.84790602932857,429.853986168571,0.232646060479771,"8078.4383",35,1463,55.41,2020-12-02 14:26:18,c(174.7654219251, -36.8543322198)
"1851","2020-12-02","01:28:27.105",1.850398318,423.161365853333,0.0899864730476667,"8078.4619",3,1464,61.66,2020-12-02 14:27:43,c(174.7653957736, -36.8538453989)
"1852","2020-12-02","01:28:31.875",1.84862963056667,417.80975844,0.0903124599193333,"8078.4633",3,1465,63.58,2020-12-02 14:27:48,c(174.7652601544, -36.8539650086)
"1853","2020-12-02","01:28:36.671",1.84822422663333,421.467437916667,0.15817246663,"8078.4647",3,1466,63.58,2020-12-02 14:27:53,c(174.7651761677, -36.854056539)
"1854","2020-12-02","01:28:43.846",1.8471958766,423.412467205,0.154940739485,"8078.4661",2,1467,63.58,2020-12-02 14:27:58,c(174.765118584, -36.8541396875)
"1855","2020-12-02","01:28:48.687",1.8471019445,423.535091335,0.13773125942,"8078.4675",2,1468,63.58,2020-12-02 14:28:03,c(174.7650572285, -36.8542256858)
"1856","2020-12-02","01:28:53.483",1.8473904108,421.57487679,0.11891564074,"8078.4689",2,1469,63.58,2020-12-02 14:28:08,c(174.7649959568, -36.8543116841)
"1857","2020-12-02","01:28:58.227",1.8476846206,420.810700855,0.102759745215,"8078.4703",2,1470,63.58,2020-12-02 14:28:13,c(174.7649346013, -36.8543976825)
"1858","2020-12-02","01:29:03.016",1.8483350047,416.93120566,0.0948640021265,"8078.4717",2,1471,63.58,2020-12-02 14:28:18,c(174.7648733296, -36.8544836808)
"1859","2020-12-02","01:29:07.786",1.84544782905714,414.332803003571,0.0812001573352143,"8078.4731",14,1472,64.07,2020-12-02 14:28:23,c(174.7648120578, -36.8545695953)
"1860","2020-12-02","01:29:41.279",1.844815191,412.988941085,0.06926926479,"8078.4822",2,1473,65.99,2020-12-02 14:28:56,c(174.7655199096, -36.8541252706)
"1861","2020-12-02","01:29:46.023",1.8435589549,412.20477448,0.0632596372685,"8078.4836",2,1474,67.91,2020-12-02 14:29:01,c(174.7654244397, -36.8540837802)
"1862","2020-12-02","01:29:55.573",1.84141752785,412.327689985,0.059414087995,"8078.4864",2,1476,69.35,2020-12-02 14:29:11,c(174.7654262837, -36.8541647494)
"1863","2020-12-02","01:30:00.362",1.84139360533333,411.965857156667,0.059183424623,"8078.4878",3,1477,68.87,2020-12-02 14:29:16,c(174.765560478, -36.8541410286)
"1864","2020-12-02","01:30:05.148",1.8409972165,411.132386193333,0.0623074417863333,"8078.4892",3,1478,68.39,2020-12-02 14:29:21,c(174.7656749748, -36.8541200738)
"1865","2020-12-02","01:30:09.957",1.8409824825,411.361483943333,0.0635256812703333,"8078.4906",3,1479,68.39,2020-12-02 14:29:26,c(174.7657513339, -36.8541080039)
"1866","2020-12-02","01:30:14.756",1.84047442743333,410.54426054,0.059249128569,"8078.4919",3,1480,68.87,2020-12-02 14:29:31,c(174.7658105101, -36.8540940899)
"1867","2020-12-02","01:30:21.921",1.84093805965,410.58998477,0.0588712893235,"8078.4933",2,1481,68.87,2020-12-02 14:29:36,c(174.7658444569, -36.8540855404)
"1868","2020-12-02","01:30:26.730",1.84143319125,410.46336989,0.054996496897,"8078.4947",2,1482,69.35,2020-12-02 14:29:41,c(174.7658690996, -36.8540681899)
"1869","2020-12-02","01:30:31.509",1.84151477975,410.540430235,0.0604876801825,"8078.4961",2,1483,68.87,2020-12-02 14:29:46,c(174.7658988554, -36.8540523481)
"1870","2020-12-02","01:30:36.279",1.841314699,410.740435165,0.0589336060065,"8078.4975",2,1484,69.35,2020-12-02 14:29:51,c(174.7659288626, -36.8540363386)
"1871","2020-12-02","01:30:41.101",1.8416753044,410.947251505,0.0627502730425,"8078.4989",2,1485,69.35,2020-12-02 14:29:56,c(174.765881421, -36.8540423736)
